comment_id,comment,article_id,article_title,article_url,reply_id,reply,CQ1,CQ2,CQ3,RQ1,outlet,bias_score,reliability_score,bias_class,reliability_class,overall_reliability,overall_bias,polarity_strength
1419393140973215744,"What the fuck kind of moronic, misogynistic bullshit did you just make me read? Grow up you stupid child. ""Oh no! We have to treat women like humans! No wonder some men would rather rape and murder them now."" Get fucked",1418995394189529089,Fencer Alen Hadzic At Olympics Despite Abuse Claims,https://www.buzzfeednews.com/article/briannasacks/olympics-fencers-safesport-abuse,1419410315553525768,"We can only live according to the law so if the law finds someone guilty of a crime, who am I to question the law. However Me too is a terrorist organization. They pick a target and Character assassinate him before he gets to plead his innocence.",yes,yes,support,D,BuzzFeed News,-3.33,45.33,skews left,"reliable, analysis/fact reporting",43.43,-7.71,0.8442602611748985
1419398147793637377,Weed is not a drug idiot.,1418995394189529089,Fencer Alen Hadzic At Olympics Despite Abuse Claims,https://www.buzzfeednews.com/article/briannasacks/olympics-fencers-safesport-abuse,1419435607248576518,Cannabis is a psychoactive drug,yes,yes,support,C,BuzzFeed News,-3.33,45.33,skews left,"reliable, analysis/fact reporting",43.43,-7.71,0.8442602611748985
1419459347118051328,"Rape is ok, but cannabis will disqualify you? This is so fucking fucked up.",1419386977309270016,Fencer Alen Hadzic At Olympics Despite Abuse Claims,https://www.buzzfeednews.com/article/briannasacks/olympics-fencers-safesport-abuse,1419563682867068928,"Unfortunately separate rules. The drug rules usually come from WADA. The fencing rules come from FIE, and the who gets-to-be-on-the-team rules come from the home country's Olympic committee or in country sporting association.",yes,yes,support,G,BuzzFeed News,-3.33,45.33,skews left,"reliable, analysis/fact reporting",43.43,-7.71,0.9226508888361377
1419524695150399492,"Well, I mean he is a white guy. So that makes him untouchable. Right? Right? Jesus this makes me sick. No doubt he will get a judge that ""doesn't want to ruin his career"" that will give him a 3 month suspended sentence. Isn't that the way the law works now? I mean for white guys",1419386977309270016,Fencer Alen Hadzic At Olympics Despite Abuse Claims,https://www.buzzfeednews.com/article/briannasacks/olympics-fencers-safesport-abuse,1419535511371329542,Was there any proof?,yes,yes,support,B,BuzzFeed News,-3.33,45.33,skews left,"reliable, analysis/fact reporting",43.43,-7.71,0.9226508888361377
1419596619075436546,"Eighteen is still a teenager. Yes, Americans love to call black kids ""men"" and ""women"", but everyone else in that age group who is melanin deficit are coddled and called kids or teens. Old enough to drive, not mature enough to drink. ",1419386977309270016,Fencer Alen Hadzic At Olympics Despite Abuse Claims,https://www.buzzfeednews.com/article/briannasacks/olympics-fencers-safesport-abuse,1419624051346223104,"Absolutely, black kids/teenagers get robbed of being treated like kids/teens too often. Women are also infantalized too often. My comment is just trying to clarify what the person was saying",yes,yes,unrelated,F,BuzzFeed News,-3.33,45.33,skews left,"reliable, analysis/fact reporting",43.43,-7.71,0.9226508888361377
1419703611127439361,"YES. If your suspected of a fuckin felony you should NOT be allowed to play in the Olympics. We aren’t talking about a parking ticket, douche. What kind of fucking question??? The whole point of the Olympics is standard bearing for your country. WHAT A GREAT STANDARD HE IS!!",1419386977309270016,Fencer Alen Hadzic At Olympics Despite Abuse Claims,https://www.buzzfeednews.com/article/briannasacks/olympics-fencers-safesport-abuse,1419983449469882377,"Actually that's not what was said. If the Olympic committee turned him down while still (technically) innocent, as everyone is until tried , they could be sued. More importantly it could prejudice his poor victims case. This bastard could say he lost his Olympian dream ",yes,yes,support,G,BuzzFeed News,-3.33,45.33,skews left,"reliable, analysis/fact reporting",43.43,-7.71,0.9226508888361377
1420163952873394177,* natural for men. Because he is XY. And a cheat. Like all the men taking women's sporting opportunities.,1419386977309270016,Fencer Alen Hadzic At Olympics Despite Abuse Claims,https://www.buzzfeednews.com/article/briannasacks/olympics-fencers-safesport-abuse,1420269265928732672,Ahh yes. A white man stripping a black woman of their femininity. That's not a classic of racism at all. You're so original and clever ,yes,yes,support,F,BuzzFeed News,-3.33,45.33,skews left,"reliable, analysis/fact reporting",43.43,-7.71,0.9226508888361377
1419005464830951432,Jealous homophobic incel.,1418629109400408071,Fencer Alen Hadzic At Olympics Despite Abuse Claims,https://www.buzzfeednews.com/article/briannasacks/olympics-fencers-safesport-abuse,1419007147476664328,Calling out racism is homophobic? Are you a racist too? Self hate is a mental illness. Get help.,yes,yes,support,F,BuzzFeed News,-3.33,45.33,skews left,"reliable, analysis/fact reporting",43.43,-7.71,0.9116133500834303
1419054172108902407,You got me……could be worse though…. At least I don’t have your ugly face.,1418629109400408071,Fencer Alen Hadzic At Olympics Despite Abuse Claims,https://www.buzzfeednews.com/article/briannasacks/olympics-fencers-safesport-abuse,1419055709392674826,Name calling the debate tool of the unintelligent... Have fun being dumb,yes,yes,oppose,C,BuzzFeed News,-3.33,45.33,skews left,"reliable, analysis/fact reporting",43.43,-7.71,0.9116133500834303
1417137492554178563,"They did what we've been doing! Get mad Lol, fk off Russian propaganda rag, Breitbart",1417136265300955147,Texas GOP Chair Blasts Fleeing Democrats for 'Performance Theater',https://www.breitbart.com/politics/2021/07/18/texas-gop-chair-blasts-fleeing-democrats-farce-turned-super-spreader-event/,1417325459050835973,I have to wear a mask when I fly... so why the hell shouldn't those fucking hypocrites do the same?,yes,yes,support,D,Breitbart,13.0,38.33,skews right,"mixed reliability, opinion or other issues",30.04,17.1,0.9694658569472872
1292625299922919424,"I follow him to see how biased an idiotic he can be... i follow trump for the reason... to see what his minion asswipes are saying to each other... how you fawn on their every word.. no original opinions, only regurgitations...",1292491857335914501,The Amazon Jungle,https://www.billoreilly.com/b/The-Amazon-Jungle/-815050016376671938.html,1292755552808972290,I do asshole,yes,yes,support,C,Bill O’Reilly,26.33,22.33,hyper-partisan right,"unreliable, problematic",21.72,25.55,0.9462187792592632
1419252207569055744,#fuckthejab,1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419256328250433542,Covid likes this,yes,yes,support,C,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419258626406064131,QR CODE the post below just for you brainwashed fools you will see the yellow card report scheme also this is only a fraction less than 10% reported in 2021 more people died from the vaccine than covid.,1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419259172294692868,A QR code you say? Well now…,yes,yes,support,A,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419259564516651009,Nice job spreading lies igbo. You people like Trump and Tucker are vaccinated. It is peoplw you that will cause the world to NOT go back to normal,1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419260976994656264,"Here in Nigeria, the world is normal as many people have common sense and are not dictated by the media. The once brave west is now full of cowards. You allow them inject nonsense into you so that they can give you your freedom which makes you a slave.",yes,yes,support,C,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419260400248389635,"Sir you are transmitting the bull. Lmao what am I callin you sir for, you’re just a piece of shit!",1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419261467233341448,Scan the QR code and it will take you to the official yellow card scheme website that is if you have a phone capable of scanning QR codes. No bull just real facts MSM choose to ignore.,yes,yes,support,"E,I",BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419263163917381634,I share it to people in your category so that you can at least form a support group and console each other. Bunch of clowns.,1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419263875913031683,Ok. Keep posting this crap… amazing how these types of stories come out and lack so much detail. All good. Believe the garbage you want.,yes,yes,support,F,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419284910049841154,Clearly your reply says everything I need to know makes no sense saying more...you dumb ass,1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419658633827258374,"Before telling others their comment makes no sense, you may want to reread what you just wrote.",yes,yes,support,G,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419285493208997888,"You're a nice person ehh. If you think your immunity is shit and you can't handle a virus, fair enough. Come back in a year's time and let me know how many boosters you've had bedwetter",1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419287559830745092,So you still didn't read it. Could have just said that.,yes,no,support,B,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419302087645704196,My 61yr old dad and 37yr old brother currently in ICU This is no time for some bullshi***t. Go fu***k yourselves,1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419306275448532994,Why are you on Twitter then? You must have time for bullshit.,yes,yes,oppose,"D,F",BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419305856601137159,Fuck off with your self righteousness,1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419325685278064641,More than most actually; it’s literally my kink,yes,yes,unrelated,F,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419358231667879936,"I can and I will, as long as these fuckers are going around keeping vulnerable people hostages of their own fucking idiocy.",1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419360637013172224,Do something more use educational concerning the need to get people vaccinated.,yes,yes,support,G,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419367289481175041,But sure keep going with the “has Covid really hurt you? It hasn’t to me so fuck everyone else”,1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419367815438548998,My blessings goes out to your uncle and aunt.. It is so hard to live in a world where people don't understand how important this is for a society in general. Don't waste breath my friend.,yes,yes,support,G,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419391567673057291,"Ah so you’re a moron, apologies - I didn’t realise before engaging.",1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419392587367079939,Nothing to be sorry about Stevie. I just find it sad that the same people preaching that every covid death is important and a tragedy are now happy unvaccinated people are dying. You’re sick. You see nothing wrong with that? Wishing someone dead. Nothing to see here.,yes,yes,support,D,BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1419756447366356992,"...cases? Why are a million illegals allowed to invade us with NO TESTING OR VACCINE? Why aren't all WH employees vaccinated. Now insert your repetitive little quip here, to avoid the FACTS you know shit about.",1419251055225880577,LA man who mocked Covid-19 vaccines dies of virus,https://www.bbc.com/news/world-us-canada-57958358,1419769415676178433,Did you post this unironically?,yes,yes,support,"G,E",BBC,-4.0,42.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.9545068087283864
1413834748942761985,I don't care because faux outrage is ridiculous. Don't tell me what I think you performative turd.,1413759928167276551,White House defends role in Hunter Biden art sale,https://www.bbc.com/news/world-us-canada-57786303,1413985296056684548,"O yes, tbey will never know ",yes,yes,support,C,BBC,0.67,45.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.8038109041842012
1413927815603392514,The Green Party? Hah. Ok so you’re a rube. The Green Party is just a fake front run by people who own oil companies and hang out with Putin and don’t really want to get elected. Just siphon off Democratic and progressive votes.,1413759928167276551,White House defends role in Hunter Biden art sale,https://www.bbc.com/news/world-us-canada-57786303,1413929188357140480,"My goal isn't to elect Green My goal is to get my Democratic party back I believe the DNC's job these days is to siphon off progressive votes, to prevent any progressive legislation. Can you respond to that? Or would personal attack be the only rebuttal you can find?",yes,yes,oppose,"F,H",BBC,0.67,45.33,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.8038109041842012
1418639375965904896,"so... are you an idiot, or an asshole? no reason you can't be both of course.",1418599868256473088,MLB's Cleveland Indians drop controversial name,https://www.bbc.com/news/world-us-canada-57946842,1420182537935233024,Ok.. carry on.,yes,yes,support,"E,D",BBC,-3.67,44.0,middle,"reliable, analysis/fact reporting",46.4,-2.5,0.847960428730286
1436126281528082435,Right hereDouchy is a wanna-be dictator! Typical Republican who doesn’t want any government control and then tries to control everything just like they are now trying to control women’s bodies..and at tge same time saying “my body my choice” Hypocrits!!!,1436124840667275267,Gov. Ducey is upset that Biden's a dicator on COVID? That's rich,https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2021/09/09/gov-ducey-upset-bidens-dicator-covid-thats-rich/8266156002/,1436126673116676096,"Excuse me, I’m referring to Biden becoming the biggest dictator My god, fellow..wake the f up!",yes,yes,support,D,AZ Central,-8.67,31.67,middle,"reliable, analysis/fact reporting",43.55,-5.12,0.6719618424724171
1436337069412945931,Even with the vax your selfish ass can pass it to me and I can pass it to someone vulnerable asshat. Not that you care about anyone else. People like you think the world revolves around you. Never were aught how to function in a society,1436124840667275267,Gov. Ducey is upset that Biden's a dicator on COVID? That's rich,https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2021/09/09/gov-ducey-upset-bidens-dicator-covid-thats-rich/8266156002/,1436340112929873921,Even vaccinated people can pass it to you. Just an FYI. Don’t leave the house!,yes,yes,oppose,E,AZ Central,-8.67,31.67,middle,"reliable, analysis/fact reporting",43.55,-5.12,0.6719618424724171
1436341011630809090,"I find it amusing how idiot fear soaked libtards are not noticing that the kids have been in school 8 weeks no masks, no problems Ahhhh Delta....fear porn or they refuse to look at VAERS or do actual math.",1436124840667275267,Gov. Ducey is upset that Biden's a dicator on COVID? That's rich,https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2021/09/09/gov-ducey-upset-bidens-dicator-covid-thats-rich/8266156002/,1436361338058690563,Thousands of kids infected; hundreds of kids hospitalized. Covidiot maskholes never seem tired of lying…,yes,yes,support,E,AZ Central,-8.67,31.67,middle,"reliable, analysis/fact reporting",43.55,-5.12,0.6719618424724171
1436346919068979215,". would happily put conservatives on trains to death camps. She's already made the justifications for it, she's just waiting for the greenlight.",1436124840667275267,Gov. Ducey is upset that Biden's a dicator on COVID? That's rich,https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2021/09/09/gov-ducey-upset-bidens-dicator-covid-thats-rich/8266156002/,1436355585742553093,would rather see Arizona in ashes than print the truth,yes,yes,support,"G,F",AZ Central,-8.67,31.67,middle,"reliable, analysis/fact reporting",43.55,-5.12,0.6719618424724171
1437328284304375812,"You fat fuck really, worried about muh covid not your weight or cholesterol kek",1436124840667275267,Gov. Ducey is upset that Biden's a dicator on COVID? That's rich,https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2021/09/09/gov-ducey-upset-bidens-dicator-covid-thats-rich/8266156002/,1437435791978860549,Weird. Ya'll so insecure,yes,yes,support,D,AZ Central,-8.67,31.67,middle,"reliable, analysis/fact reporting",43.55,-5.12,0.6719618424724171
1439722517963231235,"Stop your BS. You're so indoctrinated, so brainwashed and have no brain to think. Sad, very sad. Smart people question everything. Thousands are dying from vaxx, because it's about depopulation, but ignorance is a bliss for you and evil for me.",1436124840667275267,Gov. Ducey is upset that Biden's a dicator on COVID? That's rich,https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2021/09/09/gov-ducey-upset-bidens-dicator-covid-thats-rich/8266156002/,1439738279830585344,Being in a cult is no excuse for disseminating misinformation in a public health emergency. Reported. You’re a selfish drag on society. How does it feel to be a plague rat with blood on your filthy hands. GFY.,yes,yes,support,C,AZ Central,-8.67,31.67,middle,"reliable, analysis/fact reporting",43.55,-5.12,0.6719618424724171
1414032063242645507,"Interesting picture. Many are wearing red, I wonder why? Also many are wearing masks, why, are they part of the unvaccinated conservatives that the MSM keeps talking about?",1413975117697257477,Restrictive GOP voting bill advances in Texas House and Senate,https://www.axios.com/hundreds-texans-line-up-testify-republican-voting-bill-7649ba50-7096-4718-8f74-480fa2eea4d4.html,1414039782515113992,"TX has 42% vaccination rate. I apploud those brave women and men, who gathered in close qurters to fight for Democracy, for wearing masks to protect community and themselves. Darwin applauds them too: survival of smartest.",yes,yes,support,E,Axios,-0.33,44.0,middle,"reliable, analysis/fact reporting",45.67,-3.97,0.9729113355102752
1416842678785003522,Liberals are waste of time. Fuck off.,1416837607108001801,Poll: Unvaccinated Americans least concerned about Delta variant,https://www.axios.com/unvaccinated-americans-delta-variant-poll-44e50d8d-6806-450d-b1a3-53108bba64c5.html,1416843772055359489,Arguing with a fly though Daniel,yes,yes,support,H,Axios,0.0,44.0,middle,"reliable, analysis/fact reporting",45.67,-3.97,0.8267909237620078
1324360446980329472,"Ainsworth is another outstanding representative from my state. He now joins the ranks of, hell I don't know..... he's just fucking stupid.",1324357321888309248,Lt. Gov. Will Ainsworth claims ‘Democrats’ paid $6 for Jones votes,https://www.al.com/politics/2020/11/lt-gov-will-ainsworth-claims-democrats-paid-alabamians-6-to-vote-for-doug-jones.html,1324362054560612352,Who is the stupid one?,yes,yes,support,E,AL.com,1.67,47.33,middle,"reliable, analysis/fact reporting",46.6,-1.56,0.576788896329999
1437605641292550146,hindutva are so cucked mentally that they cannot fathom of a country not being islamic,1437585410801209345,Norway’s left-wing opposition wins election in a landslide,https://www.aljazeera.com/news/2021/9/14/norways-leftwing-opposition-wins-election-in-a-landslide,1437615401488158726,"Leftists’ open arms policies towards Islamists will get them annihilated one day ! Just wait &amp; watch . Whereas as Hindus immigrants only compliment to the growth of their host countries, abiding by their rules, respecting their culture.",yes,yes,support,B,Al Jazeera,-2.67,44.33,middle,"reliable, analysis/fact reporting",45.69,-4.82,0.9401394178960308
1437615401488158726,"Leftists’ open arms policies towards Islamists will get them annihilated one day ! Just wait &amp; watch . Whereas as Hindus immigrants only compliment to the growth of their host countries, abiding by their rules, respecting their culture.",1437585410801209345,Norway’s left-wing opposition wins election in a landslide,https://www.aljazeera.com/news/2021/9/14/norways-leftwing-opposition-wins-election-in-a-landslide,1437616935265521668,"Have you seen our flag, Khumar?",yes,yes,support,"G,C",Al Jazeera,-2.67,44.33,middle,"reliable, analysis/fact reporting",45.69,-4.82,0.9401394178960308
1338514107226525696,Let’s condemn for his picture with the chapter grand poo pah KKK Robert Byrd. and continues to write bigoted columns full of hypocrisy!,1338491434853421056,Loeffler disavows photo taken with longtime white supremacist,https://www.ajc.com/politics/election/loeffler-disavows-photo-taken-with-longtime-white-supremacist/THDEXQYGOFEHNJAYOFNSQCWHZU/,1338559017434697728,Why answer a question with another Question? The question was about Kelly and like most Republicans you never get a response but another question,yes,yes,support,F,Atlanta Journal-Constitution,-4.25,40.5,middle,"reliable, analysis/fact reporting",45.43,-3.27,0.9380589668045113
1376637799806476288,"Read up, fascist fuck. You can get the page number from your failed-coup buddy in the thread.",1376187325462540289,Our View: Marching backward into history,https://www.ajc.com/opinion/our-view-marching-backward-into-history/KERD4OAURNFRNOQUZPKZNTBXF4/,1376649227661627398,"Oh Jakobe, since you are so smart, please inform us of where in the bill this supposed provision is.",yes,yes,support,B,Atlanta Journal-Constitution,-9.75,38.75,middle,"reliable, analysis/fact reporting",45.43,-3.27,0.9233080732755397
1418769249741463554,"So it's not shocking when dems are racist, bigoted, money grabbing, antisemitic, power mongering, Russia banging, China boot licking whores they are...  the more you know...",1418765922320461830,Democrats demand answers about how FBI handled Brett Kavanaugh inquiry,https://abcnews.go.com/Politics/democrats-demand-answers-fbi-handled-brett-kavanaugh-inquiry/story,1418775987102302212,You just listed every reason why the republican party is dying.,yes,yes,support,F,ABC News,-2.33,44.33,middle,"reliable, analysis/fact reporting",46.65,-4.69,0.9456283415217758
1408409797599260683,It’s pathetic that the most interesting thing you can come up with about yourselves is what you do sexually and to prove how unintelligent you are not knowing that a communist fist is what you’re really showing your support for with BLM,1408401441870471172,A high school valedictorian began a speech about his queer identity and mental health. Then his mic cut out.,https://www.washingtonpost.com/nation/2021/06/25/bryce-dershem-queer-graduation-speech/,1408411019047747586,And using this swastika shows my solidarity with Buddhism.,yes,yes,oppose,F,Washington Post,-1.33,42.0,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9430340241369299
1408896714698854404,Ah there it is. This has nothing to do with the rules or anything else. This is exclusively about the fact that you don’t like him because he’s gay. I knew the truth would come out eventually.,1408401441870471172,A high school valedictorian began a speech about his queer identity and mental health. Then his mic cut out.,https://www.washingtonpost.com/nation/2021/06/25/bryce-dershem-queer-graduation-speech/,1408897077581697034,"Hey make your mind either he was making social speech or political speech. You cannot have both...if he was making social speech on the school grounds, guess what? He broke the school rules hence his mic was cut off. Still don't get it",yes,yes,support,"D,F",Washington Post,-1.33,42.0,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9430340241369299
1405945751386177542,She was a terrorist. They can never change that.,1405945470761984002,The slow-building conservative effort to turn Ashli Babbitt into a martyr,https://www.washingtonpost.com/politics/2021/06/18/slow-building-conservative-effort-turn-ashli-babbitt-into-martyr/,1405953789186674692,"""Terrorist= Anyone that questions leftist autocracy! '",yes,no,oppose,E,Washington Post,-2.67,44.33,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9779482928468952
1405991004004663310,"A dumb person response. She walked in, unarmed and harmed no one. No violence. A military vet killed for trespassing. There were no guns brought by any of the rioters. Unlike BLM and antifa who burned, looted and murdered people in over 50 cities. You like that, I'm sure",1405945470761984002,The slow-building conservative effort to turn Ashli Babbitt into a martyr,https://www.washingtonpost.com/politics/2021/06/18/slow-building-conservative-effort-turn-ashli-babbitt-into-martyr/,1406313489384230919,Numerous guns charges were filed by D.C. and ASAO based on footage of unlawful possession.,yes,yes,support,G,Washington Post,-2.67,44.33,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9779482928468952
1408773836233977860,And the virus isn’t “exclaiming” anything… it’s the millions that are dead and their families “exclaiming”… selfish POS clown.. like how can you be so content with being okay with doing nothing and letting something kill your friends and family?,1408480787259867143,Two young unvaccinated passengers on Royal Caribbean cruise test positive for coronavirus,https://www.washingtonpost.com/travel/2021/06/25/royal-caribbean-cruise-covid/,1408774566894260225,I don’t know how you interpreted what I said to get that argument as I specifically said it’s good we can prolong life.,yes,yes,support,"B,D",Washington Post,0.0,44.33,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9745730942153191
1409555659687960583,"This is a wildly dangerous statement to ask ""everyone"" to get the poison jab. Consult your doctor! To recommend any medical intervention to every human is medical malpractice and illegal! Keep your cult dogma to yourself",1408480787259867143,Two young unvaccinated passengers on Royal Caribbean cruise test positive for coronavirus,https://www.washingtonpost.com/travel/2021/06/25/royal-caribbean-cruise-covid/,1409560607439872008,"Wow your posts keep getting dumber and more uninformed, didn’t think that was possible.",yes,yes,support,D,Washington Post,0.0,44.33,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9745730942153191
1405934287862616067,"Get your head out of your ass! It’s an issue either way... Trump isn’t around anymore, stop saying his name and hold the Biden crime family accountable! ",1405877073902772231,A family affair: Children and other relatives of Biden aides get administration jobs,https://www.washingtonpost.com/politics/biden-aides-relatives-jobs/2021/06/17/ab504a22-cea4-11eb-8cd2-4e95230cfac2_story.html,1405948963405144069,For what exactly??? Is there a special grand jury assembled for Biden??? Also I didn't say his name. Maybe you should take your head out of dumps ass!!! Come get some fresh truthful air,yes,yes,support,C,Washington Post,0.0,44.67,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9120923831996984
1405947353270530048,Both of them suck balls. You just make excuses for one.,1405877073902772231,A family affair: Children and other relatives of Biden aides get administration jobs,https://www.washingtonpost.com/politics/biden-aides-relatives-jobs/2021/06/17/ab504a22-cea4-11eb-8cd2-4e95230cfac2_story.html,1405947620179197952,No. Hunter Biden is irrelevant. You guys just have a weird fixation on him.,yes,no,oppose,"C,B",Washington Post,0.0,44.67,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9120923831996984
1406668105120567296,Take a walk through the streets of San Francisco and then tell me you want your cities run by woke Democrats. That is the biggest cesspool of human waste and that’s not a metaphor,1405877073902772231,A family affair: Children and other relatives of Biden aides get administration jobs,https://www.washingtonpost.com/politics/biden-aides-relatives-jobs/2021/06/17/ab504a22-cea4-11eb-8cd2-4e95230cfac2_story.html,1406683765137543170,"Going red isn't something to brag about. In the red, like TFG, bleeding money. A failure. 1950's US had the red scare and still China/Russia are communist states who meddled in our elections. Be careful of what side you choose.",yes,yes,support,"H,I",Washington Post,0.0,44.67,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9120923831996984
1406683765137543170,"Going red isn't something to brag about. In the red, like TFG, bleeding money. A failure. 1950's US had the red scare and still China/Russia are communist states who meddled in our elections. Be careful of what side you choose.",1405877073902772231,A family affair: Children and other relatives of Biden aides get administration jobs,https://www.washingtonpost.com/politics/biden-aides-relatives-jobs/2021/06/17/ab504a22-cea4-11eb-8cd2-4e95230cfac2_story.html,1406686487945482240,The democrats have been pushing racism since the civil war and critical race theory is the same BS.,yes,yes,support,D,Washington Post,0.0,44.67,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9120923831996984
1406686487945482240,The democrats have been pushing racism since the civil war and critical race theory is the same BS.,1405877073902772231,A family affair: Children and other relatives of Biden aides get administration jobs,https://www.washingtonpost.com/politics/biden-aides-relatives-jobs/2021/06/17/ab504a22-cea4-11eb-8cd2-4e95230cfac2_story.html,1406691120369700864,"Do you know that the political parties reversed roles in the 160 years since the Civil War? The Party of Lincoln of 2021 would be the Democrats. More are centrists where the GOP has aligned with fascism, racism and evangelicalism.",yes,yes,support,D,Washington Post,0.0,44.67,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9120923831996984
1406693445431869446,"Nah, you're looking in the wrong direction. Biden's son, brother, sister work for China, Russia, kleptocrats in Ukraine, kickbacks in Iraq. Go look at the congressional report on Hunter alone. The Big Guy's son. Pedo/crackaddict.",1405877073902772231,A family affair: Children and other relatives of Biden aides get administration jobs,https://www.washingtonpost.com/politics/biden-aides-relatives-jobs/2021/06/17/ab504a22-cea4-11eb-8cd2-4e95230cfac2_story.html,1406694121058697217,"And TFG, his family and party get a pass? Matt Gaetz gets a pass? He likes 'em young? Junior gets a pass? Is he using coke? Ivanka gets a pass? How many patents in China did she get?",yes,yes,support,F,Washington Post,0.0,44.67,skews left,"reliable, analysis/fact reporting",43.85,-7.79,0.9120923831996984
1413670341025615875,"they always been racist, but they won’t do anything about it.",1413588348304863234,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1414082792795697157,U pick ur obgyn… choose another one that ain’t white then,yes,yes,support,"D,I",Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9013931938591457
1413608091229298696,This is not a refutation of the reporting. By all means share your extensive research that demonstrates Black people have lower cognitive function than any other race.,1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413619810454417413,No one said they did? And it is a refutation of the reporting. To deny that there are biological and therefore medical differences between different ethnic groups is to deny reality.,yes,yes,support,G,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
1413609693834989569,"How about the people that HATE ""White America"" give up ALL the INVENTIONS created by ""White Americans""? Including... 1. The internet 2. The telephone 3. Radio 4. Television 5. Air Conditioning 6. The refrigerator 7. Automobiles 8. Airplanes 9. Trains 10. Bicycles 11. Penicillin",1413487704038264832,"“Race norming” and the long legacy of medical racism, explained",https://www.vox.com/22528334/race-norming-medical-racism,1413625453554905088,Penicillin was actually invented by a Scottish physician and microbiologist.,yes,yes,support,E,Vox,-14.33,40.33,skews left,"reliable, analysis/fact reporting",40.86,-10.88,0.9867727371058279
